title,rating,stars
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
隐婚蜜爱 第一季,3.0分,沈照程 郭鑫蕊 唐念 刘檀嘉 王宏博 文鸿毅 邓威
天官赐福日语版,3.0分,"姜广涛,马正阳,黄莺,文森,胡良伟,山新,吴磊,白雪岑,陶典,路知行,邱秋"
喵星人抢不到,1.0分,抢不到
微时代,5.0分,"杨幂,余文乐,周笔畅,金范,谭维维,陈法蓉,张云龙,李溪苪"
隐婚蜜爱 第一季,3.0分,沈照程 郭鑫蕊 唐念 刘檀嘉 王宏博 文鸿毅 邓威
隐婚蜜爱 第一季,1.0分,沈照程 郭鑫蕊 唐念 刘檀嘉 王宏博 文鸿毅 邓威
火帅,3.0分,"张铁林,张庭,黄海冰,卢星宇,杨明娜,陈莹,闫妮"
刀尖,2.0分,"徐佳,斓曦,孙征宇"
绝代双骄,2.0分,"胡一天,陈哲远,梁洁,梁婧娴,罗嘉良,毛林林,郑斌辉,周骏超,邵芸,孟丽,赵樱子,王禛,宋文作,周斌,晋松,李健仁,徐洁儿,张璇,丁可,侯晓童"
我的恶魔少爷第二季,5.0分,"贾征宇,余心恬,文生,李岑奕,石锌,苑立若心,艾佳妮,丁笑滢,朱冉"
大钦差之皇城神鹰,3.0分,"宁静,吴京"
替嫁医女,3.0分,"贡米,米热,乔曦,王勉,张永博,王婉中,李钒恺,刘泽宁,袁家欢"
聶小倩,4.0分,"李铭顺,陈庭妮,莫子仪,纪培慧,龙劭华,王乐妍,张书伟,王书乔,谢翔雅"
守卫者·浮出水面,5.0分,"靳东,韩雨芹,王梓权,刘立,吴谨言,高爽,焦体怡,李依伊,李昊臻,张杨智子,庄庆宁,樊昱君,齐奎,凌云,李洪涛,杜宁林,严俊里,张卫,郭进尧,淮文,刘沙,李智,彭宇"
一粒红尘,2.0分,"吴奇隆,颖儿,叶祖新,任言恺,米露,杨菲洋,徐开骋,卫莱,龙政璇,张璇,李芯逸,李思阳,夏若妍,恬妞,寇振海,刘洁,岳跃利,夏力薪,黎明明"
爱的飞行模式,2.0分,"侯拂明,路一,陈其,代庭睿,宋唯,冯瀚,林圣一,牧东,华白"
一根木头,3.0分,"周川珺,陈姝君,李政军,贺灵榣,任志鹏,孔雪儿,郜玄铭,金圣凯"
小宝和老财,1.0分,"范伟,毛孩,陈小艺,钱波,刘亚津,王雅捷,张一鸾,魏翔"
顾小姐的100次告白,3.0分, 肖然心 黄炫彰
逗吧逗把街,5.0分,"陈英俊,李小嘉,项汉,杨珊珊,李清德,王湘平,杜克力,任寿云"
谁？异能者,1.0分,"陈凯颖,杨剑勐,叶秋儿,吴美仪,雷小米,梁壁荧,卢家勇,魏青年,傅力璇"
小宝和老财,3.0分,"范伟,毛孩,陈小艺,钱波,刘亚津,王雅捷,张一鸾,魏翔"
初恋女友俱乐部,5.0分,"思漩,厉娜,戚九州,纪焕博,刘学义,张靖宜"
深爱食堂,1.0分,"隋咏良,伊一,李茂,陈亦飞,王天泽,刘昊镔"
封神演义,3.0分,罗晋、王丽坤、邓伦、何杜娟、张博
在劫难逃,3.0分,"王千源,鹿晗,齐溪,乔欣,吴越,张皓然"
燃烧大地,2.0分,陈龙、柴碧云、徐小飒、何翯、邵峰、郭家铭、张英、王羿均
红旗谱,2.0分,"吴京安,巍子,夏和平,陈实,村里,张立君"
天地传说之宝莲灯,1.0分,"林志颖,于莉,郭晋安,沈傲君,徐锦江,陈明真"
生命逃亡,5.0分,"林康,于小慧,莫少聪,李婉华,丁军"
真情再现,3.0分,"刘小锋 , 高曙光 , 石爻 , 白凡 , 小宝"
惊险生活,2.0分,"李诚儒,董勇,刘敏涛"
金小气家族,5.0分,刘美彤/文力/关畅/倪寒尽/文渝淇/韩雨彤/周子悦/常晋/林濛/安钦夫
再见那一天,5.0分,"胡军,李光洁,蒋欣,齐奎,李感"
我的特一营,4.2分,"徐佳,杨舒,林浩,马仑"
最好的朋友,5.0分,"徐新驰,陈沐,王悦伊,王一钧,魏尊,杨皓羽,文哲,董子凡,徐思祁,上官喜爱"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
白雪皑皑,4.0分,"刘涛,史兰芽,张岩,郑雅文,康俊龙,蓝心妍,关新伟,杜云萱,魏力"
给你我的独家宠爱,3.0分,"郭迦南,包晨希,陈斯琪,林斯,辛如怡"
钻石王老五的艰难爱情,3.0分,"邓超,车晓,印小天,杜江"
京都疑云,3.0分,"寇世勋,王姬,林静,黄海冰,田海蓉,王斑,刘玉婷,董洋,方琼"
芸汐传,4.0分,"鞠婧祎,张哲瀚"
特勤精英[DVD版],3.0分,"张丹峰,苏青,李乃文,包文婧,丁野,赵兆,黄俊鹏,邱昊奇,徐阁,李超,张沙沙,康宁,吴弘,陈作深,包贝尔,季肖冰,银雪,王尊"
稍息立正我爱你,2.0分,"曾之乔,邱胜翊,郭书瑶,王以纶,简廷芮,徐诣帆,陈珮骐,许光汉,曲献平,高振鹏,白静宜,吴子霏,沈昶宏,柯佳嬿,蓝心湄,王道南,邱凯伟,柯淑勤,章立衡,谢坤达,"
花落宫廷错流年第一季,5.0分,"赵滨,李莎旻子,廖彦龙,郑皓原,郑拓疆,汪晴,桑娜,毛娜,姜萌轩,卫延侃,邢城,赵楠,齐超"
龙日一，你死定了,4.0分,"邱赫南,侯佩杉,魏哲鸣,黄千硕,朱庭辰,贾司特,张珂源,曾丽瑶,张双利,刘玉翠,吴任远"
我的男孩,2.0分,"林心如,张轩睿,高圣远,李李仁,屈中恒,严艺文,温贞菱,许光汉,张本渝,庞庸之,杨谨华"
喋血长江,3.0分,韩童生、王雨、王媛可、孙逊、刘雨鑫
曼谷爱情故事之纯真,3.0分,"托萨提德·达尔坤托德,纳塔朋·迪洛那瓦立,娜露潘格慕·柴辛"
入侵者,4.0分,"范文芳,李铭顺,徐彬,廖奕琁,沈家玉,林明伦,江俊翰,朱厚任,张顺源,廖奕琁,林慧玲,郭舒贤"
是这样的，法官,3.0分,内详
我的奇妙室友,3.0分,李宏毅、潘霜霜、李浩男、罗曼雅、陈紫函、何明翰、沈泰、徐浩
我的！体育老师[DVD版],2.0分,"张嘉益,王晓晨,王维维,曹璐,张子健,赵今麦,刘煜宸,顾艳,胡先煦,王笛,周岩,韩青,景岗山,林鹏"
万水千山风雨情,3.0分,"郑嘉颖,徐熙颜,张芷溪,刘向京,王诗槐,戴春荣"
阿诗玛新传,4.0分,"韩雪,全成勋,钱泳辰,王达亮,向梅,明丽,韩雪"
启航：当风起时,3.0分,"吴磊,侯明昊,毛晓慧,向涵之,王新军,高海鹏,张晓谦,方文强,邹元清,何澳,金世佳,张鹤伦,高文峰,温峥嵘,淳于珊珊"
阿衰第五季,4.0分,内详
给你我的独家宠爱,4.0分,"郭迦南,包晨希,陈斯琪,林斯,辛如怡"
秋海棠2007,2.0分,"辛柏青,黄奕,杨蕊,王学圻,田雨,王彤,毕彦君,陈星旭"
真情玫瑰,4.0分,"于荣光,陶虹,何思融,张宝雯,冯绘羽"
沉默与谎言,5.0分,"杨悯娜,孙淳,熊睿玲"
刑案解密,5.0分,沈悦.岳磊.左百学.张羽
军礼,4.0分,"刘佩琦,刘孜,林熙越,杜志国,周莉,王全有"
大爱无言,5.0分,"佟瑞欣,米学东,米杨"
皇帝臣子与匠作,2.0分,内详
活着乐着,5.0分,"彭玉,王长立,任鸣,张英,李勤勤,鲍大志,白荟,刘赫男,于震,白丽娟,杨欣,徐圣,牛丽燕,罗啸华,王宏韬"
县委书记们,1.0分,"黄品沅,缪婷如,那志东,印小天,谭凯,杨铮,巫刚,于洋,王雅捷,王婉娟,吴京安"
爱情句号,4.0分,"刘蓓,梁静,丁岱勇"
老婆这周要出墙,3.0分,"中山裕介,石田百合子,友坂理惠,泽村一树,西村雅彦"
爱你那天正下雨,1.0分,"刘冠成,陈丽娜,张恒"
悠悠寸草心第二部,4.0分,"岳跃利,白珊,刘丹"
两不疑,3.0分,宋妍霏、张昊唯、马栗、曹峻祥、于波、苗皓钧、林子璐、翁虹
灵丹妙药不及你,4.0分,"丁一一,王浩歌,宗元圆,希尔力,徐宇轩,Yuxuan,Xu,陈釔霖,Yilin,Chen,刘浩鑫,姜晨"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
嘿！你大事很妙,4.0分,"屠芷莹,吴宇恒,李侑西,姚望,谢帅"
暮光之瞳第一季,1.0分,"黄维德,顾佑明,沈芳熙,林佳陵,钟正,陈千诺,李冠星,宋睿,孙畋,方星懿,于博宁,石天硕,高艺涵"
我们之间隔着银河系,4.0分,张沐兮/朱宸皓/蒋宜儒
两不疑,2.0分,宋妍霏、张昊唯、马栗、曹峻祥、于波、苗皓钧、林子璐、翁虹
大掌柜 (2010),4.0分,"张国强,刘威葳"
热爱苏有朋版,5.0分,",韩雪,苏有朋,赵君,陈龙"
大追捕 (2009),5.0分,"张家辉,任达华,王敏德,文咏珊"
不离不弃,4.0分,"江珊,梁爱琪,林炜,朱铁和"
我的巴比伦恋人,5.0分,"凤小岳,卜冠今,许玮甯,周游,王瑞昌,朱颜曼滋"
我才不会被女孩子欺负呢,5.0分,"蔡徐坤,卢洋洋,王咨越,杨景诚"
仙剑客栈2021,5.0分,靳文、周雨婷、郭慕涵、王已歌、韩欣芮、马率、陈震、靳邦壹
日落紫禁城,1.0分,"斯琴高娃,刘若英,朱旭,雷恪生,蒋雯丽,曹颖,黄海冰,邱心志"
超少年密码,3.0分,"王俊凯,王源,易烊千玺,林墨,丁程鑫,王祖蓝,钟镇涛"
画江湖之不良人2016,5.0分,"郑业成,李纯,范世錡,蔡文静,季晨"
锦衣之下粤语,2.0分,任嘉伦、谭松韵、韩栋、叶青、姚奕辰、路宏、韩承羽、习雪
爱我就给我一个家,4.0分,汤镇宗金巧巧刘琦黎萱
儿女冤家,4.0分,"张凯丽,黄小蕾,吴晓敏,郝平"
越野花香,5.0分,"曹松子,张哲,冯旦朵,李奕轩"
一锁五十年,5.0分,"何冰,韩童生,彭心宜,李建义,修宗迪,李冰,常蓝天,于谦"
神鞭,4.0分,"任程伟,果靖霖,杜旭东,姚晨,赵瑞,罗京民,齐琦,贾兆冀,郭昊伦,赵彦民,葛志兴,付亚楠,詹靖波,张志红,李小波,李强,杨涵斌,张双成,李忠林,王音斋,刘大刚,黄飞,孟良,王东京,李芳,朱建国,王妍妍,温海波,陈雷,曾红生,徐文斌,韩俊奎,赵希鑫,杨卫国"
梅艳芳菲,3.0分,"陈炜,黄浩然,贺刚,赵丽娟,金玉婷,张永智,吴立琪,倪景阳"
龙须沟,4.0分,"李诚儒,马以,蔡雯艳,郑天玮,杨平友"
龙票,4.0分,"黄晓明,修庆,孙宁,秦岚,吴婷,蒋欣,舒耀瑄,朱琳,樊志起,张志坚"
高纬度战栗,1.0分,"李雪健,王志飞,李强,孙锂华"
为了新中国前进,5.0分,"王宝强,李健,赵楚纶,张杨,陈小妹,陈创,江峰,刘天佐,孙坚,王东栋,谢孟伟,余皑磊,高峰"
少年嘉庆,2.0分,"张国立,王刚,黄维德,郑家榆,张默,刘牧,岳秀清,李建义,徐美玲,张春年"
皇朝太医,3.0分,"孙耀威,任泉,罗海琼,李立群"
少年包青天第一部,3.0分,"周杰,释小龙,任泉,李冰冰,陈道明,刘怡君,刘东浒,郑佩佩,王绘春,何中华"
少年包青天第二部,5.0分,"陆毅,任泉,释小龙,范冰冰,李卉,佟大为,刘东浒,刘威"
少年包青天第三部,5.0分,"邓超,释小龙,赵阳,秦丽,杨蓉,杨丽晓,贾一平,邬倩倩,吴樾,何中华,许还山"
你成功引起我的注意了,4.0分,"蒋梦婕,米露,刘特,利晴天,余玥,张冠森"
到爱的距离,1.0分,"李晨,靳东,崔心心,李佳"
逆局,5.0分,"周渝民,张榕容,吴兴国,李铭顺,朱轩洋,曾敬骅,纪培慧,马念先"
脱身,1.0分,"陈坤,万茜,王耀庆,蔡文静"
来自海洋的你,5.0分,"周雨彤,李宏毅,王秀竹,胡浩博"
诚忠堂,3.0分,"张博,童瑶,潘虹,乔欣"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
甜蜜暴击DVD未删减,3.0分,"鹿晗,关晓彤,裴子添,邵雨薇"
甜蜜暴击,1.0分,"鹿晗,关晓彤,裴子添,邵雨薇"
甜蜜暴击[D],3.0分,"鹿晗,关晓彤,裴子添,邵雨薇"
爱情进化论,1.0分,"张天爱,张若昀,许魏洲,何泓姗"
爱情进化论DVD未删减,5.0分,"张天爱,张若昀,许魏洲,何泓姗"
惹上冷殿下,4.0分,"郭俊辰,孙艺宁,赵弈钦,马力"
法医秦明之幸存者,4.0分,"经超,余心恬,刘海宽,艾晓琪"
夜天子,5.0分,"徐海乔,宋祖儿,王紫潼,肥龙"
桃花依旧笑春风,5.0分,"苗圃,陈龙,郑国霖,徐小飒"
我们的千阙歌,2.0分,"陈键锋,贾青,周楚濋,王钧赫"
娘道,2.0分,"岳丽娜,于毅,张少华,史可"
一代名相陈廷敬,3.0分,"陶泽如,朱宏嘉,曹力,薛山"
铁道风云,1.0分,"夏一瑶,李浩轩,温峥嵘,侯长荣"
远方的家,1.0分,"刘佳,梁冠华,吕中,柯蓝"
在希望的田野上,1.0分,曹骏/安悦溪/罗钢/赵亮/张丹峰/杨皓宇/高一清/胡文喆/崔莉雅/徐玉琨/蒋一铭/曹毅
国子监来了个女弟子,5.0分,"赵露思,徐开骋,任豪,张月,敖瑞鹏,杜煜"
别想打扰我学习,3.0分,"赖冠霖,李兰迪,白妤霏,陈姝君,赵珞然,王润泽,张琛,赵轩"
轩辕剑之天之痕,3.3分,"胡歌,蒋劲夫,刘诗诗,唐嫣"
再见，那一天,1.0分, 李光洁 蒋欣 胡军 齐奎 国歌
笑傲江湖2015,3.0分,"霍建华,陈乔恩,袁姗姗,陈晓,杨蓉,邓莎,韩栋,王琳,寇振海,吕佳容"
离不开你,4.0分,内详
混世小魔头,4.0分,"孙书博,高登,任彬,张馨月"
生于70年代,4.0分,"李佳航,姚笛,董玥,姜寒"
橙红年代,3.6分,"陈伟霆,马思纯,刘奕君,陈瑶"
凉生，我们可不可以不忧伤,2.0分,"钟汉良,马天宇,孙怡,于朦胧"
倾世妖颜,4.0分,"贡米,徐洋,蔡振廷,杨雪儿"
正是青春璀璨时,4.0分,"李健,黄曼"
棒棒的幸福生活,3.0分,"赵亮,袁志博,叮当,左佳"
创业时代[D],2.0分,"黄轩,杨颖,周一围,宋轶"
正阳门下小女人[D],5.0分,"蒋雯丽,倪大红,田海蓉,崔心心"
那座城这家人,3.0分,"马元,童蕾,萨日娜,李建义"
请赐我一双翅膀,4.5分,"鞠婧祎,炎亚纶,韩栋,张予曦,米热,朱圣祎,谢君豪,元华,寇振海,邱心志,王艳,陶慧敏,蒋恺,修庆,孙浩然"
远方的山楂树,4.3分,"吴其江,马藜,林家川,孙爽,闫学晶,沙景昌,夏恩,杨晓丹,那家威,张维伊,王红梅,赵淑珍"
好妻子,2.0分,"姚芊羽,李威,周昱彤,李泰,赵文瑄,夏力薪,岳跃利,祝向阳,析源,许榕真,常亮"
亲爱的设计师,1.0分,"张佳宁,蒋毅,盛冠森,蒋方婷,赵文瑄,何赛飞"
清平乐,4.1分,"王凯,江疏影,任敏,杨玏,边程,叶祖新,喻恩泰,王楚然,刘钧,孙坚"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
清平乐DVD版,3.0分,"王凯,江疏影,任敏,杨玏,边程,叶祖新,喻恩泰,王楚然,刘钧,孙坚"
你和我的倾城时光,3.8分,"赵丽颖,金瀚,曹曦文,俞灏明"
盛唐幻夜,2.0分,"吴倩,郑业成,张雨剑,董琦"
为青春点赞,2.0分,"阿楠,董艺薇,归亚蕾,许还山"
金色索玛花,3.0分,"徐百慧,尹铸胜,熊睿玲,刘一含"
家在铁西,1.0分,"保剑锋,王艳,石天琦,萨日娜"
千门江湖之诡面疑云,2.0分,"宁桓宇,金雯昕,李岱昆,朱娅"
一生一世,3.8分,"任嘉伦,白鹿,此沙,骆明劼,王瑞欣,王悦伊,罗海琼,冯嘉怡,刘若谷"
双面神探,4.3分,"林雨申,刘怡潼,罗予彤,龙政璇"
浪漫星星,2.0分,"王嘉,邢菲,贾征宇,李心艾"
奔腾岁月,2.0分,"李宗翰,张粟,瑛子,夏一瑶"
大约是爱,5.0分,"彦希,许晓诺,蔡乙嘉,杨欣颖"
勇往直前恋上你,4.0分,"尼查坤·抔勒威查固,李沐宸,王子睿,王霏霏"
姥姥的饺子馆,4.0分,"陈小艺,何政军,魏小军,方贻萱"
喜欢你时风好甜,3.0分,"高瀚宇,陈芋米,谷蓝帝,林妍柔"
火王之千里同风,4.0分,"陈柏霖,景甜,张逸杰,赖雨濛"
人不彪悍枉少年,4.5分,"侯明昊,万鹏,张耀,代露娃"
我的恶魔少爷,3.0分,"贾征宇,余心恬,文生,李岑奕"
最酷的世界,5.0分,"周雨彤,王东,李宏毅,关芯,陈瑾如,泽南,刘芸,朱雨辰,曹磊,保剑锋"
舍我其谁,3.0分,"李兰迪,牛骏峰,韩玖诺,秦天宇,朱嘉琦,曹博,何宣林,宋涵宇,夏铭浩,陆骏瑶"
天外飞仙,3.0分,胡歌/林依晨/李勤勤/赵亮/谢君豪/郭妃丽/窦智孔/吕一/唐宸禹/韩雪/陈秀丽/徐锦江/邬倩倩/岳跃利
聊斋志异,5.0分,"林志颖,胡歌,李冰冰,黄晓明"
暗房,2.0分,内详
西京故事,5.0分,"张国强,陈小艺,石安妮,刘智扬"
暖暖的幸福,2.0分,"黄曼,涂松岩,赵淑珍,徐申东"
刘家媳妇,5.0分,"闫学晶,吴其江,李静,王红梅"
春暖花又开,5.0分,"李健,姚芊羽"
我们村里的人,5.0分,"李岩,朱伟"
小哥哥有妖气,1.0分,"王玥婷,杨芸晴,查杰,虞祎杰"
神枪之倒刺,3.0分,"徐僧,王晓晨,马诗红,付庆"
暗恋橘生淮南[2021],5.0分,"胡一天,胡冰卿,张逸杰,刘美含,刘佳,邓尚,蒲萄,刘碧渠,刘阳,娜吉玛,翟潇闻,张艺"
大男当婚,2.0分,"徐峥,宋佳,梅婷,张歆艺"
失乐园,5.0分,"濮存昕,张培,刘佩琦,杨新鸣,严晓频"
当爱已成往事,5.0分,"高云翔,李光洁,郝蕾,唐于鸿,白凡,谭涛,母丹,徐幸"
胡杨女人,2.0分,"王茜华,李明启,沈 航"
使徒行者3普通话版,5.0分,"苗侨伟,林峯,黄智雯,周柏豪,蔡思贝,洪永城,杨潮凯,马国明,罗仲谦,许绍雄,曾伟权,袁伟豪,黄翠如,林宣妤,林伟,张振朗,李国麟,李嘉,林利,袁镇业,杨埕,伍礼骞,连诗雅,徐荣"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
亲爱的,5.0分,"闫妮,何冰,许还幻,曹炳琨,刘冠麟,吴玉芳,胡小庭,马嘉宏,黄爱玲,周期,刘晨露,王星瀚,薛松,刘丛丹,任珈锐,扎西,吉晓龙,赵广斌,梦丽,栗安,曲美琴,苏月清"
使徒行者3粤语版,5.0分,"苗侨伟,林峯,黄智雯,周柏豪,蔡思贝,洪永城,杨潮凯,马国明,罗仲谦,许绍雄,曾伟权,袁伟豪,黄翠如,林宣妤,林伟,张振朗,李国麟,李嘉,林利,袁镇业,杨埕,伍礼骞,连诗雅,徐荣"
